tweet_id,features
2495,"['years', 'ago', 'could', 'dream', 'electric', 'cars', 'renewable', 'energy', 'technologies', 'artificial', 'intelligence']"
2496,"['machine', 'learning', 'lets', 'computers', 'learn', 'without', 'explicitly', 'programmed', 'put', 'another', 'way', 'machine', 'learning', 'teache']"
2497,"['uneven', 'trade', 'skynet', 'system', 'artificial', 'intelligence', 'highly', 'advanced', 'producing']"
2498,"['artificial', 'intelligence', 'take', 'job', 'help', 'better']"
2499,"['ai', 'machine', 'learning', 'hereis', 'workforce', 'ready']"
2500,"['ai', 'machine', 'learning', 'hereis', 'workforce', 'ready']"
2501,"['ai', 'machine', 'learning', 'hereis', 'workforce', 'ready']"
2502,"['would', 'know', 'lot', 'artificial', 'intelligence']"
2503,"['ai', 'machine', 'learning', 'hereis', 'workforce', 'ready']"
2504,"['smart', 'todays', 'artificial', 'intelligence']"
2505,"['artificial', 'intelligence', 'transforming', 'way', 'learning', 'helping', 'open', 'doors', 'way']"
2506,"['tap', 'predict', 'address']"
2507,[]
2508,"['microsoft', 'president', 'privacy']"
2509,[]
2510,"['executives', 'identified', 'impactful', 'disruptive', 'technology', 'two', 'years', 'earlier']"
2511,"['like', 'arrived', 'influencing', 'organization', 'works', 'click', 'link', 'lear']"
2512,"['demystifying', 'artificial', 'intelligence', 'corporation']"
2514,"['kdnuggets', 'news', 'jun', 'modern', 'opensource', 'data', 'science', 'machine', 'learning', 'ecosystem', 'simplifying', 'dat']"
2515,"['mcdonald', 'reconfigured', 'enormous', 'data', 'processors', 'complete', 'machine', 'learning', 'mobile', 'technology']"
2516,"['two', 'new', 'machine', 'learning', 'protections', 'within', 'behavioral', 'blocking', 'containment', 'capabilities', 'ms', 'defender', 'atp', 'det']"
2517,"['popular', 'clothing', 'brand', 'finn', 'flare', 'retail', 'chain', 'stores', 'needed', 'efficient', 'solution', 'stock', 'management']"
2518,"['mumbai', 'startups', 'minute', 'ai', 'tech', 'revolutionising', 'india', 'tackles', 'tb']"
2519,"['fintechdata', 'sciencesoftware', 'engineer', 'developmentmachine', 'learning']"
2520,"['fields', 'dont', 'want', 'sleep', 'generation']"
2521,"['apply', 'work', 'engineer', 'machine']"
2522,"['achievable', 'view', 'artificial', 'intelligence']"
2523,"['imagine', 'robotic', 'bees', 'artificial', 'intelligence', 'clear', 'sign', 'tech', 'taken']"
2524,"['light', 'enough', 'arduinoi', 'want', 'find', 'happens', 'bring']"
2525,"['three', 'machine', 'learning', 'courseshttps', 'tcovurfywyvpo']"
2526,"['attending', 'international', 'conference', 'artificial', 'intelligence', 'robotics', 'information', 'technology', 'engineering']"
2527,"['artificial', 'intelligence', 'bot', 'beats', 'humans', 'reading', 'first', 'machines']"
2528,"['ghosts', 'machine', 'machine', 'learning', 'transforming', 'business']"
2529,"['artificial', 'intelligence', 'help', 'banks', 'create', 'better', 'content', 'faster', 'improve', 'customer', 'experience']"
2530,[]
2531,"['leading', 'nation', 'artificial', 'intelligence', 'ai', 'ruler', 'world', 'mr', 'putin', 'claimed', 'im', 'p']"
2533,"['ok', 'see', 'quite', 'wrong', 'points', 'wasnt', 'date', 'current', 'strategies', 'encr']"
2534,"['machine', 'learning', 'desalination', 'idea', 'since', 'frelu', 'cuts', 'weights', 'zero', 'still', 'needed', 'function']"
2535,"['oh', 'digging', 'notes', 'replying', 'swift', 'came', 'across', 'prett']"
2536,"['unexplored', 'area', 'artificial', 'intelligence', 'smart', 'mirrors']"
2537,"['machine', 'learning', 'artificial', 'intelligence', 'healthcare', 'market', 'indepth', 'analysis', 'booming', 'trends', 'forecasts']"
2538,"['artificial', 'intelligence', 'changing', 'way', 'hire', 'theres', 'industry', 'artif']"
2539,"['temecula', 'valley', 'hospital', 'first', 'california', 'bring', 'applied', 'artificial', 'intelligence', 'stroke', 'care']"
2540,"['advanced', 'tips', 'production', 'machine', 'learning']"
2541,"['im', 'currently', 'studying', 'machine', 'learning', 'python', 'also', 'like', 'bug', 'bounty', 'learn', 'time', 'one']"
2542,"['pay', 'us', 'get', 'solutions', 'limited', 'time', 'frame', 'pla']"
2544,"['podcast', 'artificial', 'intelligence', 'potential', 'improve', 'wellbeing', 'humanity']"
2545,"['article', 'ai', 'job', 'interviews', 'got', 'published', 'evaluated', 'algorithms']"
2546,"['looking', 'forward', 'first', 'dubai', 'artificial', 'intelligence', 'sports', 'conference', 'diac']"
2547,"['mytectra', 'review', 'given', 'malviya', 'tahsildar', 'taken', 'python', 'machine', 'learning', 'artificial', 'intelligence', 'train']"
2548,"['embrace', 'artificial', 'intelligence', 'thrive', 'global']"
2549,"['excellent', 'reasons', 'adopt', 'artificial', 'intelligence', 'hotels']"
2550,"['rahko', 'raises', 'seed', 'balderton', 'quantum', 'machine', 'learning', 'tech']"
2551,"['sign', 'experts', 'iit', 'iim', 'commencing', 'oct']"
2552,"['member', 'dutch', 'parliament', 'aienthusiast', 'visited', 'us', 'discuss']"
2553,"['google', 'announced', 'new', 'feature', 'chrome', 'browser', 'ought', 'help', 'individuals', 'visual', 'disabilities']"
2554,"['facebooks', 'ai', 'guru', 'isnt', 'scared', 'killer', 'robots']"
2555,"['notes', 'ai', 'frontier', 'applications', 'value', 'deep', 'learning', 'via']"
2556,"['high', 'tech', 'toys', 'robot', 'cozmo', 'artificial', 'intelligence', 'voice', 'family', 'interaction', 'early', 'education', 'children', 'smart', 'toys']"
2557,"['play', 'win', 'sudoku', 'using', 'math', 'machine', 'learning', 'solve', 'every', 'sudoku', 'puzzle']"
2558,"['article', 'help', 'data', 'science', 'beginners', 'python', 'installation', 'start', 'python', 'data', 'science']"
2559,"['five', 'dutch', 'companies', 'boost', 'artificial', 'intelligence', 'netherlands']"
2560,"['embrace', 'artificial', 'intelligence', 'thrive', 'global']"
2563,"['marketing', 'sales', 'domain', 'seen', 'significant', 'transformations', 'disruptive', 'technologies', 'artificial']"
2564,"['united', 'states', 'blacklisting', 'group', 'chinese', 'tech', 'companies', 'developing', 'facial', 'recognition', 'along', 'wi']"
2565,"['companies', 'looking', 'cloudbased', 'managed', 'services', 'providers', 'put', 'together', 'artificial', 'intelligence', 'analytics']"
2566,"['ai', 'optional', 'ability', 'topic', 'schools', 'cbse', 'currently', 'pushing', 'incorporate', 'various', 'oth']"
2567,"['human', 'intelligence', 'vs', 'artificial', 'intelligence', 'ai', 'type', 'automation', 'usually', 'fail', 'replace', 'humans']"
2568,"['astrophysicists', 'use', 'artificial', 'intelligence', 'determine', 'exoplanets', 'sizes', 'via', 'thanks']"
2569,"['compiled', 'list', 'top', 'institutes', 'bachelors', 'engineering', 'data', 'science', 'artificial', 'intelligenc']"
2570,"['ucsf', 'launches', 'artificial', 'intelligence', 'center', 'advance', 'medical', 'imaging', 'via', 'thanks']"
2571,"['diwali', 'ecommerce', 'companies', 'using', 'data', 'science', 'machine', 'learning', 'ai', 'robots', 'managing', 'sales', 'wa']"
2572,"['unexplored', 'area', 'artificial', 'intelligence', 'smart', 'mirrors', 'analytics', 'via', 'thanks']"
2573,"['india', 'vehicle', 'agnostic', 'driver', 'score', 'tech', 'stack', 'passenger', 'car', 'segment', 'launched', 'zoomcar', 'sco']"
2574,"['thoughtfully', 'using', 'artificial', 'intelligence', 'earth', 'science', 'eos', 'via', 'thanks']"
2575,"['artificial', 'intelligence', 'lives', 'customer', 'support', 'online', 'shopping', 'investing', 'capital', 'probably']"
2576,"['people', 'memorize', 'thing', 'learning', 'also', 'artificial', 'intelligence', 'memorize', 'big', 'data', 'databank']"
2577,"['dream', 'dream', 'world', 'technology', 'used', 'good', 'artificial', 'intelligence', 'used']"
2578,"['tax', 'assessment', 'process', 'india', 'getting', 'makeover', 'operated', 'artificial', 'intelligence']"
2579,"['artificial', 'intelligence', 'face', 'analysis', 'software', 'used', 'job', 'interviews', 'uk', 'select', 'best']"
2580,"['join', 'us', 'wednesday', 'truly', 'inspiring', 'morning', 'stain', 'explain', 'use', 'artificial', 'intelli']"
2581,"['scientists', 'utilized', 'artificial', 'intelligence', 'ai', 'produce', 'far', 'accurate', 'indepth', 'method', 'analyz']"
2582,"['join', 'us', 'wednesday', 'truly', 'inspiring', 'morning', 'stain', 'explain', 'use', 'artificial', 'intelli']"
2583,"['researching', 'artificial', 'intelligence', 'make', 'safe', 'everyone', 'around', 'world', 'thats', 'mission', 'wide']"
2585,"['machine', 'learning', 'algorithms', 'developed', 'scientists', 'predict', 'bullying', 'aggressors', 'twitter']"
2586,"['fullstack', 'web', 'dev', 'machine', 'learning', 'ai', 'integrations']"
2587,"['zomato', 'swiggy', 'using', 'technologies', 'like', 'ai', 'ml', 'drive', 'business', 'using', 'data', 'collected', 'food', 'orders']"
2588,"['financial', 'solution', 'provider', 'smart', 'stream', 'technologies', 'launched', 'ai', 'module', 'continuous', 'digital', 'payment', 'pro']"
2589,"['african', 'women', 'tech', 'look', 'artificial', 'intelligence', 'african', 'women', 'tech', 'look']"
2590,"['best', 'nation', 'threat', 'artificial', 'intelligence', 'threat']"
2591,"['data', 'science', 'google', 'cloud', 'platform', 'implementing', 'endtoend', 'realtime', 'data', 'pipelines', 'ingest', 'machine']"
2592,"['demystifying', 'artificial', 'intelligence', 'corporation']"
2593,"['watched', 'yesterday', 'friends', 'impressed', 'great']"
2594,"['rahko', 'raises', 'seed', 'balderton', 'quantum', 'machine', 'learning', 'tech']"
2595,"['singularity', 'university', 'predicts', 'world', 'unrecognizablerising', 'technologies', 'artificia']"
2596,"['identify', 'top', 'article', 'field', 'artificial', 'intelligence', 'deep', 'landing', 'machine', 'learning', 'e']"
2597,"['artificial', 'general', 'intelligence', 'bootstrap']"
2598,"['david', 'ferrucci', 'ibm', 'watson', 'jeopardy', 'deep', 'conversations', 'ai', 'artificial', 'intelligence', 'podcast']"
2599,"['algorithm', 'basics', 'path', 'finding', 'heuristics', 'methods', 'artificial', 'intelligence']"
2600,"['identify', 'top', 'article', 'field', 'artificial', 'intelligence', 'deep', 'landing', 'machine', 'learning', 'e']"
2601,"['soul', 'machine', 'learning']"
2602,"['global', 'automotive', 'artificial', 'intelligence', 'market', 'top', 'performing', 'region', 'segments', 'swot']"
2603,"['like', 'solid', 'foundation', 'essential', 'building', 'concepts', 'linear', 'algebra', 'help', 'understand']"
2604,['apple']
2605,"['sign', 'experts', 'iit', 'iim', 'commencing', 'oct']"
2606,"['doctor', 'bot', 'artificial', 'intelligence', 'already', 'changing', 'healthcare', 'coming', 'next']"
2607,"['projected', 'create', 'million', 'jobs', 'globally', 'find', 'look', 'like']"
2608,"['artificial', 'general', 'intelligence', 'bootstrap']"
2609,"['artificial', 'intelligence', 'changing', 'seo', 'faster', 'think', 'techcrunch']"
2610,"['advances', 'field', 'artificial', 'intelligence', 'creating', 'opportunities', 'companies', 'maximize', 'efficiency']"
2611,"['artificial', 'intelligence', 'could', 'trillion', 'boon', 'global', 'economy', 'overcome', 'obstacles']"
2612,"['ai', 'could', 'artificial', 'intelligence', 'replace', 'governments', 'bbc', 'ideas']"
2614,"['marketing', 'artificial', 'intelligence', 'conference', 'maicon', 'sponsorship', 'kit', 'available']"
2616,"['big', 'data', 'machine', 'learning', 'quantitative', 'investment', 'wiley', 'finance']"
2617,"['machine', 'learning', 'mastering', 'machine', 'learning', 'one', 'day', 'updated', 'version']"
2618,"['promising', 'artificial', 'projects']"
2619,"['calculate', 'root', 'mean', 'squared', 'error', 'python', 'inconsistent', 'numbers', 'samples', 'python', 'trying', 'cal']"
2620,"['new', 'video', 'artificial', 'intelligence', 'dangerous']"
2621,"['georgios', 'fradelos', 'message', 'replace', 'first', 'point', 'contact', 'artificial', 'intelligence', 'gf']"
2622,"['robophobia', 'robotaphobia', 'czech', 'word', 'robota', 'meaning', 'drudgery', 'fear', 'robots', 'drones', 'robotlike', 'mec']"
2623,"['bias', 'tech', 'determines', 'land', 'job', 'get', 'loan', 'end', 'jail', 'via']"
2624,"['change', 'healthcare', 'unveils', 'claims', 'lifecycle', 'artificial', 'intelligence', 'business', 'wire']"
2625,"['types', 'artificial', 'intelligence', 'exist', 'used']"
2626,"['administrative', 'support', 'artificial', 'intelligence', 'products', 'group', 'student']"
2627,"['superchinese', 'chinese', 'fluency', 'redefined', 'speak', 'confidently', 'learn', 'mandarin', 'chinese', 'efficiently', 'using', 'proprietary']"
2628,"['viveck', 'shettyy', 'speaking', 'artificial', 'intelligence', 'via']"
2629,"['artificial', 'intelligence', 'contagion', 'democracy', 'withstand', 'imminent']"
2630,"['introduction', 'algorithmic', 'marketing', 'artificial', 'intelligence', 'marketing', 'operations']"
2631,"['artificial', 'intelligence', 'need', 'adapt']"
2632,"['def', 'aiko', 'print', 'smart', 'smarter', 'artificial', 'intelligence']"
2633,"['utilized', 'facial', 'recognition', 'hunt', 'protesters', 'capture']"
2634,"['ucsf', 'launches', 'artificial', 'intelligence', 'center', 'advance', 'medical', 'imaging']"
2635,"['session', 'children', 'compete', 'robots', 'artificial', 'intelligence', 'quite', 'enlightening']"
2636,"['enter', 'new', 'energy', 'era', 'key', 'element', 'supporting', 'essential', 'transformations', 'discover']"
2637,"['pattern', 'recognition', 'using', 'machine', 'learning', 'see', 'patterns', 'see', 'creative', 'side', 'data', 'science', 'p']"
2638,"['space', 'fountains', 'artificial', 'intelligence', 'diagnosed', 'devastated']"
2639,"['carefully', 'crafted', 'local', 'gdg', 'community', 'bring', 'awesome', 'speakers', 'w']"
2640,"['pentagon', 'seeks', 'ethicist', 'oversee', 'military', 'artificial', 'intelligencemust', 'cool', 'head', 'moral', 'compass', 'w']"
2641,"['artificial', 'intelligence', 'machine', 'learning', 'spawn', 'new', 'jobs', 'ecommerce', 'via']"
2642,"['artificial', 'intelligence', 'sports', 'watch', 'short', 'video', 'ai', 'helps', 'coaches', 'develop', 'plays', 'basketball', 'rugby', 'nex']"
2643,"['prepared', 'love', 'data', 'wrangling', 'fancy', 'part', 'machine', 'learning', 'comes', 'end', 'spend']"
2644,"['science', 'rahko', 'raises', 'seed', 'balderton', 'quantum', 'machine', 'learning', 'tech', 'hourly', 'news']"
2645,"['one', 'beta', 'testers', 'google', 'help', 'design', 'first', 'android', 'recovery', 'system', 'back']"
2646,"['combination', 'blockchain', 'artificial', 'intelligence', 'ai', 'ibm', 'introduced', 'new', 'software', 'build', 'glob']"
2647,"['artificial', 'intelligence', 'emotionally', 'revises', 'childlike', 'cartoon']"
2648,"['machine', 'learning', 'alter', 'garbaging']"
2649,"['optimizing', 'customerexperience', 'artificialintelligence', 'forbes', 'ai', 'cx']"
2650,"['new', 'post', 'kansas', 'city', 'royals', 'offseason', 'predicted', 'artificial', 'intelligence', 'royals', 'review']"
2651,"['facebook', 'ai', 'guru', 'scared', 'killer', 'robots']"
2652,[]
2653,"['machine', 'learning', 'tensorflow', 'google', 'cloud', 'platform']"
2654,"['using', 'artificialintelligence', 'key', 'questions', 'answer', 'deployingeditor', 'note']"
2655,"['facebook', 'ai', 'guru', 'scared', 'killer', 'robots']"
2656,[]
2657,"['shotspotter', 'patent', 'enables', 'advancement', 'machine', 'learning', 'accuracy', 'enables']"
2658,"['rahko', 'raises', 'seed', 'balderton', 'quantum', 'machine', 'learning', 'tech']"
2659,"['rahko', 'raises', 'seed', 'balderton', 'quantum', 'machine', 'learning', 'tech']"
2660,"['rahko', 'raises', 'seed', 'balderton', 'quantum', 'machine', 'learning', 'tech']"
2661,"['artificial', 'intelligence', 'machine', 'learning', 'big', 'data', 'iot', 'market']"
2662,"['interviews', 'big', 'step', 'application', 'process', 'chances', 'asked', 'controversial', 'th']"
2663,"['ai', 'driving', 'growth', 'kinds', 'jobs', 'eliminate', 'change', 'demand', 'different', 'types']"
2664,"['artificial', 'intelligence', 'changing', 'face', 'banking', 'th']"
2665,"['artificial', 'intelligence', 'system', 'solving', 'complex', 'problems', 'taking', 'actions', 'without', 'human', 'intervention']"
2666,"['robust', 'machine', 'learning', 'model', 'accurately', 'map', 'disaster', 'risk', 'areas', 'help', 'identify', 'priori']"
2667,"['cio', 'strategy', 'council', 'releases', 'standards', 'artificial', 'intelligence', 'use']"
2668,"['machine', 'learning', 'ai', 'integration', 'cloud', 'services', 'like', 'aws', 'dont', 'really', 'start', 'scratch']"
2669,"['solving', 'industrial', 'problems', 'machinelearning', 'image', 'processing', 'sonam']"
2670,[]
2671,"['artificial', 'intelligence', 'job', 'interviews']"
2672,"['judging', 'people', 'jobs', 'better', 'wors']"
